      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8
    1.4200       3.3468334e+05       3.3468149e+05       3.3450484e+05       3.3461028e+05       3.3446039e+05       3.3446482e+05       3.3464147e+05       3.3453345e+05
    1.4400       3.3378262e+05       3.3378067e+05       3.3359453e+05       3.3370620e+05       3.3354785e+05       3.3355269e+05       3.3373883e+05       3.3362427e+05
    1.4600       3.3280229e+05       3.3280025e+05       3.3260430e+05       3.3272245e+05       3.3255528e+05       3.3256051e+05       3.3275646e+05       3.3263512e+05
    1.4800       3.3174511e+05       3.3174302e+05       3.3153694e+05       3.3166180e+05       3.3148548e+05       3.3149107e+05       3.3169715e+05       3.3156879e+05
    1.5000       3.3061411e+05       3.3061198e+05       3.3039547e+05       3.3052729e+05       3.3034147e+05       3.3034740e+05       3.3056391e+05       3.3042829e+05
    1.5200       3.2941244e+05       3.2941029e+05       3.2918304e+05       3.2932206e+05       3.2912639e+05       3.2913263e+05       3.2935988e+05       3.2921676e+05
    1.5400       3.2814341e+05       3.2814127e+05       3.2790297e+05       3.2804945e+05       3.2784357e+05       3.2785010e+05       3.2808840e+05       3.2793753e+05
    1.5600       3.2681053e+05       3.2680843e+05       3.2655878e+05       3.2671294e+05       3.2649652e+05       3.2650330e+05       3.2675295e+05       3.2659410e+05
    1.5800       3.2541741e+05       3.2541537e+05       3.2515408e+05       3.2531618e+05       3.2508887e+05       3.2509586e+05       3.2535715e+05       3.2519009e+05
    1.6000       3.2396784e+05       3.2396590e+05       3.2369268e+05       3.2386294e+05       3.2362439e+05       3.2363158e+05       3.2390480e+05       3.2372928e+05
    1.6200       3.2246572e+05       3.2246391e+05       3.2217847e+05       3.2235714e+05       3.2210702e+05       3.2211435e+05       3.2239978e+05       3.2221559e+05
    1.6400       3.2091507e+05       3.2091341e+05       3.2061548e+05       3.2080279e+05       3.2054076e+05       3.2054820e+05       3.2084613e+05       3.2065303e+05
    1.6600       3.1932001e+05       3.1931854e+05       3.1900784e+05       3.1920403e+05       3.1892976e+05       3.1893727e+05       3.1924796e+05       3.1904574e+05
    1.6800       3.1768475e+05       3.1768349e+05       3.1735977e+05       3.1756505e+05       3.1727822e+05       3.1728576e+05       3.1760947e+05       3.1739791e+05
    1.7000       3.1601355e+05       3.1601254e+05       3.1567554e+05       3.1589015e+05       3.1559044e+05       3.1559795e+05       3.1593495e+05       3.1571383e+05
    1.7200       3.1431076e+05       3.1431002e+05       3.1395950e+05       3.1418365e+05       3.1387075e+05       3.1387821e+05       3.1422872e+05       3.1399784e+05
    1.7400       3.1258075e+05       3.1258033e+05       3.1221604e+05       3.1244995e+05       3.1212355e+05       3.1213090e+05       3.1249518e+05       3.1225433e+05
    1.7600       3.1082794e+05       3.1082786e+05       3.1044959e+05       3.1069346e+05       3.1035328e+05       3.1036048e+05       3.1073874e+05       3.1048773e+05
    1.7800       3.0905678e+05       3.0905708e+05       3.0866462e+05       3.0891865e+05       3.0856439e+05       3.0857139e+05       3.0896385e+05       3.0870250e+05
