time,relative_surge,relative_sway,relative_heave,relative_roll,relative_pitch,relative_yaw
2.48,25.7131606304559,9.25934729441025e-05,0.00158029457065378,-1.47149029252674e-05,-0.0119645392445333,1.17530130737475e-05
2.5,25.7123944482071,9.21682465477858e-05,0.000981548779944053,-1.4765598811311e-05,-0.0112679358301799,1.16834457039684e-05
2.52,25.7116568760801,9.16116805900202e-05,0.000621937513751725,-1.47921656773192e-05,-0.0105973654590714,1.15965140752526e-05
2.54,25.7109495270372,9.09220347740103e-05,0.000505682409073671,-1.47941706613725e-05,-0.00995428461333471,1.14918648264794e-05
2.56,25.7102739375897,9.00977091156108e-05,0.000636439646145348,-1.47712020889629e-05,-0.00934008645294931,1.13691761194896e-05
2.58,25.7096315621644,8.91374062117478e-05,0.00101726886401554,-1.47228746192009e-05,-0.00875609602607244,1.12281795606291e-05
2.6,25.7090237668776,8.80403310716815e-05,0.00165060498345726,-1.4648857294239e-05,-0.00820356486557792,1.10686645840734e-05
2.62,25.7084518235244,8.68060911223267e-05,0.00253827293243081,-1.45489068155261e-05,-0.00768366570253182,1.08904666085503e-05
2.64,25.7079169103769,8.54344529681583e-05,0.0036814858440013,-1.44228465596667e-05,-0.00719749328685679,1.06934605344592e-05
2.66,25.7074201093388,8.39254875764084e-05,0.00508082881740535,-1.42705536550541e-05,-0.00674606181018763,1.0477577718873e-05
2.68,25.7069624064266,8.22796858219732e-05,0.00673624365061531,-1.40919844039555e-05,-0.00633030526427583,1.02427970339977e-05
2.7,25.7065446935719,8.04978218322816e-05,0.00864700642113947,-1.38871583292784e-05,-0.00595107890487458,9.98913505509816e-06
2.72,25.7061677653166,7.85810341508153e-05,0.01081171693719,-1.36561519950207e-05,-0.00560915597938204,9.71666146902168e-06
2.74,25.7058323140238,7.6530781457862e-05,0.0132283054965803,-1.3399106602489e-05,-0.00530522301807001,9.42549681780168e-06
2.76,25.7055389297778,7.43488074324006e-05,0.0158940346746426,-1.31162161936748e-05,-0.00503987929771693,9.11581279302499e-06
2.78,25.7052881019603,7.20372159559446e-05,0.0188054903410442,-1.28077441689391e-05,-0.00481363773657195,8.78783297646085e-06
2.8,25.705080218054,6.95984055951726e-05,0.0219585989076485,-1.24740186569236e-05,-0.00462692319802297,8.44183281382537e-06
2.82,25.7049155679844,6.70351767890764e-05,0.025348631263832,-1.21154265392354e-05,-0.00448007574597283,8.07814359232468e-06
2.84,25.7047943423591,6.43506612263423e-05,0.0289702114855532,-1.17324106709476e-05,-0.00437334828395627,7.69714738029847e-06
2.86,25.7047166344186,6.15483941448502e-05,0.0328173206916977,-1.1325459926018e-05,-0.00430690749627314,7.29927668697756e-06
2.88,25.7046824375174,5.86322339017897e-05,0.0368833104637898,-1.08951300486488e-05,-0.00428083067474805,6.88501431035973e-06
2.9,25.7046916429965,5.56063468533097e-05,0.041160945511538,-1.04420405697156e-05,-0.00429510289420643,6.45490458670443e-06
2.92,25.7047440458098,5.24751170551951e-05,0.0456424123104373,-9.96688681759493e-06,-0.00434962116722974,6.00954227078738e-06
2.94,25.7048393446695,4.92431758978285e-05,0.0503193349720856,-9.4704324272536e-06,-0.00444419359269247,5.54957862081527e-06
2.96,25.7049771435586,4.5915385220141e-05,0.0551827888698408,-8.95349296602478e-06,-0.00457853972133212,5.07570835354358e-06
2.98,25.705156949176,4.24968427825689e-05,0.0602233022457739,-8.41695835393555e-06,-0.00475228718048847,4.58867974792416e-06
3,25.705378170211,3.89928429775921e-05,0.0654308722192112,-7.8617711110171e-06,-0.00496496997526713,4.08929955640594e-06
3.02,25.7056401178319,3.54089992367079e-05,0.0707949626378723,-7.28893136805328e-06,-0.00521602784749286,3.57842000132221e-06
3.04,25.7059420070235,3.17511820142613e-05,0.0763045291781661,-6.69950172757028e-06,-0.00550480646958986,3.05694538055091e-06
3.06,25.7062829634884,2.80255019067255e-05,0.0819480356173825,-6.09459700403236e-06,-0.00583056269797255,2.52581312298699e-06
3.08,25.7066620289123,2.42382558539589e-05,0.0877134763134508,-5.47537049942446e-06,-0.00619246838485917,1.98600073243378e-06
3.1,25.7070781641817,2.03959788542818e-05,0.093588419158058,-4.84300622730841e-06,-0.00658961243907048,1.43852037822974e-06
3.12,25.7075302532801,1.65054421099597e-05,0.0995600563140333,-4.19872354506494e-06,-0.00702100360790701,8.84412838830375e-07
3.14,25.7080171076534,1.25735057565635e-05,0.105615268669878,-3.54377342023659e-06,-0.00748557383425131,3.2474978449342e-07
3.16,25.7085374709331,8.60720015616323e-06,0.111740665437243,-2.8794246334876e-06,-0.00798218196388567,-2.39375404467307e-07
3.18,25.7090900241786,4.61364661852315e-06,0.117922617752462,-2.206966799249e-06,-0.00850961800108083,-8.06846707965401e-07
3.2,25.7096733894994,6.0003653246099e-07,0.124147289561182,-1.52770672226774e-06,-0.00906660597660243,-1.37653441897437e-06
3.22,25.7102861348882,-3.42632467109638e-06,0.13040066327321,-8.42959133696685e-07,-0.0096518079931005,-1.94729492796025e-06
3.24,25.7109267788938,-7.45807374791241e-06,0.136668571519544,-1.54046347491768e-07,-0.0102638282514579,-2.5179747895994e-06
3.26,25.711593793635,-1.14877726939966e-05,0.142936730670254,5.37711500642894e-07,-0.0109012156866885,-3.08741535279822e-06
3.28,25.7122856088741,-1.55079576149575e-05,0.149190777946895,1.2309922302951e-06,-0.0115624677001821,-3.6544542084725e-06
3.3,25.7130006154099,-1.95111897216549e-05,0.155416313182247,1.92447008893584e-06,-0.012246033419064,-4.21792786212916e-06
3.32,25.713737169749,-2.34900745130773e-05,0.161598938944508,2.61681797664726e-06,-0.0129503182362952,-4.77667305806239e-06
